id,year,districtno,districtname,female,reth,source_file
2940,2013,234,Radnor,1,Black,tdemo2013_reth.csv
725,2013,234,Radnor,1,White,tdemo2013_reth.csv
3969,2013,234,Radnor,1,White,tdemo2013_reth.csv
2885,2013,234,Radnor,0,White,tdemo2013_reth.csv
1485,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2790,2013,234,Radnor,1,White,tdemo2013_reth.csv
6355,2013,234,Radnor,1,White,tdemo2013_reth.csv
5448,2013,234,Radnor,1,White,tdemo2013_reth.csv
3247,2013,234,Radnor,0,White,tdemo2013_reth.csv
7243,2013,234,Radnor,1,White,tdemo2013_reth.csv
6554,2013,234,Radnor,1,Black,tdemo2013_reth.csv
6551,2013,234,Radnor,1,White,tdemo2013_reth.csv
2873,2013,234,Radnor,1,White,tdemo2013_reth.csv
4402,2013,234,Radnor,1,White,tdemo2013_reth.csv
875,2013,234,Radnor,1,White,tdemo2013_reth.csv
3704,2013,234,Radnor,1,White,tdemo2013_reth.csv
2610,2013,234,Radnor,1,White,tdemo2013_reth.csv
1501,2013,234,Radnor,0,Black,tdemo2013_reth.csv
7002,2013,234,Radnor,0,White,tdemo2013_reth.csv
266,2013,234,Radnor,1,White,tdemo2013_reth.csv
4974,2013,234,Radnor,1,White,tdemo2013_reth.csv
421,2013,234,Radnor,1,White,tdemo2013_reth.csv
7412,2013,987,Kentwood,0,White,tdemo2013_reth.csv
1415,2013,234,Radnor,1,White,tdemo2013_reth.csv
2293,2013,234,Radnor,1,White,tdemo2013_reth.csv
3130,2013,234,Radnor,0,White,tdemo2013_reth.csv
5315,2013,234,Radnor,1,White,tdemo2013_reth.csv
324,2013,234,Radnor,0,White,tdemo2013_reth.csv
5035,2013,234,Radnor,1,White,tdemo2013_reth.csv
6849,2013,234,Radnor,1,White,tdemo2013_reth.csv
5662,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6649,2013,234,Radnor,1,White,tdemo2013_reth.csv
2707,2013,234,Radnor,1,Black,tdemo2013_reth.csv
1350,2013,234,Radnor,0,White,tdemo2013_reth.csv
4171,2013,234,Radnor,1,White,tdemo2013_reth.csv
3017,2013,234,Radnor,0,Hispanic,tdemo2013_reth.csv
7233,2013,234,Radnor,1,White,tdemo2013_reth.csv
2982,2013,234,Radnor,1,White,tdemo2013_reth.csv
3158,2013,234,Radnor,1,White,tdemo2013_reth.csv
114,2013,234,Radnor,1,White,tdemo2013_reth.csv
4659,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3689,2013,234,Radnor,1,White,tdemo2013_reth.csv
2588,2013,234,Radnor,1,Black,tdemo2013_reth.csv
4443,2013,234,Radnor,1,White,tdemo2013_reth.csv
5431,2013,234,Radnor,1,White,tdemo2013_reth.csv
3559,2013,234,Radnor,1,White,tdemo2013_reth.csv
5623,2013,234,Radnor,1,White,tdemo2013_reth.csv
807,2013,234,Radnor,1,White,tdemo2013_reth.csv
7486,2013,234,Radnor,1,Other,tdemo2013_reth.csv
1839,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3328,2013,234,Radnor,1,White,tdemo2013_reth.csv
1650,2013,234,Radnor,1,White,tdemo2013_reth.csv
3303,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5072,2013,234,Radnor,0,White,tdemo2013_reth.csv
6376,2013,987,Kentwood,0,Black,tdemo2013_reth.csv
3274,2013,234,Radnor,1,White,tdemo2013_reth.csv
6496,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
5611,2013,987,Kentwood,1,White,tdemo2013_reth.csv
7178,2013,234,Radnor,1,White,tdemo2013_reth.csv
147,2013,234,Radnor,1,White,tdemo2013_reth.csv
3810,2013,234,Radnor,1,White,tdemo2013_reth.csv
4515,2013,234,Radnor,1,White,tdemo2013_reth.csv
6873,2013,234,Radnor,1,White,tdemo2013_reth.csv
4206,2013,122,Westlake,0,White,tdemo2013_reth.csv
5755,2013,234,Radnor,1,Black,tdemo2013_reth.csv
6869,2013,234,Radnor,1,White,tdemo2013_reth.csv
6502,2013,234,Radnor,1,White,tdemo2013_reth.csv
6211,2013,234,Radnor,1,White,tdemo2013_reth.csv
3574,2013,987,Kentwood,1,White,tdemo2013_reth.csv
2216,2013,234,Radnor,1,White,tdemo2013_reth.csv
2961,2013,234,Radnor,1,White,tdemo2013_reth.csv
1139,2013,234,Radnor,0,White,tdemo2013_reth.csv
5280,2013,234,Radnor,0,White,tdemo2013_reth.csv
4519,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
5515,2013,234,Radnor,1,White,tdemo2013_reth.csv
690,2013,234,Radnor,1,White,tdemo2013_reth.csv
1227,2013,234,Radnor,0,Black,tdemo2013_reth.csv
3382,2013,234,Radnor,1,White,tdemo2013_reth.csv
3285,2013,234,Radnor,1,White,tdemo2013_reth.csv
6213,2013,234,Radnor,1,White,tdemo2013_reth.csv
6448,2013,122,Westlake,1,White,tdemo2013_reth.csv
7476,2013,234,Radnor,1,White,tdemo2013_reth.csv
3830,2013,234,Radnor,1,White,tdemo2013_reth.csv
1987,2013,234,Radnor,1,Black,tdemo2013_reth.csv
4863,2013,234,Radnor,1,White,tdemo2013_reth.csv
1476,2013,234,Radnor,1,White,tdemo2013_reth.csv
5987,2013,234,Radnor,1,White,tdemo2013_reth.csv
1259,2013,234,Radnor,1,White,tdemo2013_reth.csv
7092,2013,234,Radnor,1,White,tdemo2013_reth.csv
4094,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6456,2013,234,Radnor,1,White,tdemo2013_reth.csv
6975,2013,234,Radnor,1,White,tdemo2013_reth.csv
2973,2013,234,Radnor,1,White,tdemo2013_reth.csv
2587,2013,234,Radnor,0,White,tdemo2013_reth.csv
2003,2013,987,Kentwood,1,White,tdemo2013_reth.csv
4936,2013,234,Radnor,0,White,tdemo2013_reth.csv
4481,2013,234,Radnor,0,White,tdemo2013_reth.csv
7226,2013,234,Radnor,1,White,tdemo2013_reth.csv
2301,2013,234,Radnor,1,White,tdemo2013_reth.csv
4406,2013,234,Radnor,1,White,tdemo2013_reth.csv
842,2013,234,Radnor,1,Black,tdemo2013_reth.csv
1694,2013,234,Radnor,1,White,tdemo2013_reth.csv
3619,2013,234,Radnor,1,White,tdemo2013_reth.csv
4429,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5528,2013,234,Radnor,1,White,tdemo2013_reth.csv
5286,2013,234,Radnor,0,White,tdemo2013_reth.csv
5191,2013,234,Radnor,1,White,tdemo2013_reth.csv
2135,2013,234,Radnor,0,White,tdemo2013_reth.csv
4510,2013,234,Radnor,1,White,tdemo2013_reth.csv
3973,2013,234,Radnor,1,White,tdemo2013_reth.csv
6147,2013,234,Radnor,0,Black,tdemo2013_reth.csv
7303,2013,234,Radnor,0,White,tdemo2013_reth.csv
1570,2013,234,Radnor,1,White,tdemo2013_reth.csv
4015,2013,234,Radnor,1,White,tdemo2013_reth.csv
3292,2013,234,Radnor,1,White,tdemo2013_reth.csv
3541,2013,234,Radnor,1,White,tdemo2013_reth.csv
4251,2013,987,Kentwood,0,White,tdemo2013_reth.csv
2531,2013,234,Radnor,0,White,tdemo2013_reth.csv
2335,2013,234,Radnor,0,White,tdemo2013_reth.csv
3184,2013,234,Radnor,1,White,tdemo2013_reth.csv
1251,2013,234,Radnor,0,White,tdemo2013_reth.csv
1171,2013,234,Radnor,1,White,tdemo2013_reth.csv
1639,2013,234,Radnor,1,White,tdemo2013_reth.csv
1683,2013,234,Radnor,1,White,tdemo2013_reth.csv
2897,2013,234,Radnor,1,White,tdemo2013_reth.csv
5944,2013,987,Kentwood,0,White,tdemo2013_reth.csv
4295,2013,234,Radnor,1,White,tdemo2013_reth.csv
2449,2013,234,Radnor,1,White,tdemo2013_reth.csv
640,2013,234,Radnor,1,White,tdemo2013_reth.csv
4181,2013,234,Radnor,0,White,tdemo2013_reth.csv
1965,2013,234,Radnor,0,White,tdemo2013_reth.csv
665,2013,234,Radnor,1,White,tdemo2013_reth.csv
3931,2013,234,Radnor,1,White,tdemo2013_reth.csv
1099,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5492,2013,234,Radnor,1,White,tdemo2013_reth.csv
5566,2013,234,Radnor,1,White,tdemo2013_reth.csv
7038,2013,234,Radnor,1,White,tdemo2013_reth.csv
4735,2013,234,Radnor,1,White,tdemo2013_reth.csv
1959,2013,234,Radnor,1,White,tdemo2013_reth.csv
6559,2013,234,Radnor,0,,tdemo2013_reth.csv
825,2013,234,Radnor,1,White,tdemo2013_reth.csv
5927,2013,234,Radnor,0,White,tdemo2013_reth.csv
7428,2013,234,Radnor,1,White,tdemo2013_reth.csv
5610,2013,234,Radnor,1,White,tdemo2013_reth.csv
1740,2013,234,Radnor,0,White,tdemo2013_reth.csv
1747,2013,234,Radnor,1,White,tdemo2013_reth.csv
1369,2013,234,Radnor,0,Black,tdemo2013_reth.csv
80,2013,234,Radnor,1,White,tdemo2013_reth.csv
2210,2013,234,Radnor,1,White,tdemo2013_reth.csv
2875,2013,234,Radnor,0,White,tdemo2013_reth.csv
1211,2013,234,Radnor,1,White,tdemo2013_reth.csv
398,2013,234,Radnor,1,White,tdemo2013_reth.csv
5439,2013,234,Radnor,1,White,tdemo2013_reth.csv
6409,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6444,2013,234,Radnor,1,White,tdemo2013_reth.csv
2239,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6727,2013,234,Radnor,1,White,tdemo2013_reth.csv
4887,2013,234,Radnor,0,White,tdemo2013_reth.csv
6613,2013,234,Radnor,0,White,tdemo2013_reth.csv
2891,2013,234,Radnor,1,White,tdemo2013_reth.csv
6575,2013,234,Radnor,1,White,tdemo2013_reth.csv
4800,2013,234,Radnor,1,White,tdemo2013_reth.csv
3933,2013,234,Radnor,1,White,tdemo2013_reth.csv
3471,2013,234,Radnor,1,White,tdemo2013_reth.csv
5244,2013,234,Radnor,0,White,tdemo2013_reth.csv
1314,2013,234,Radnor,1,White,tdemo2013_reth.csv
1684,2013,234,Radnor,1,White,tdemo2013_reth.csv
7188,2013,234,Radnor,1,White,tdemo2013_reth.csv
72,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6204,2013,234,Radnor,0,White,tdemo2013_reth.csv
2439,2013,234,Radnor,0,White,tdemo2013_reth.csv
3508,2013,234,Radnor,1,White,tdemo2013_reth.csv
1584,2013,234,Radnor,1,White,tdemo2013_reth.csv
3659,2013,234,Radnor,1,White,tdemo2013_reth.csv
7431,2013,234,Radnor,1,White,tdemo2013_reth.csv
116,2013,234,Radnor,1,White,tdemo2013_reth.csv
1917,2013,234,Radnor,1,White,tdemo2013_reth.csv
2971,2013,122,Westlake,1,White,tdemo2013_reth.csv
5719,2013,234,Radnor,1,White,tdemo2013_reth.csv
1663,2013,234,Radnor,0,White,tdemo2013_reth.csv
2868,2013,234,Radnor,1,White,tdemo2013_reth.csv
3963,2013,234,Radnor,1,White,tdemo2013_reth.csv
6360,2013,234,Radnor,0,White,tdemo2013_reth.csv
3788,2013,234,Radnor,0,Other,tdemo2013_reth.csv
6998,2013,234,Radnor,1,White,tdemo2013_reth.csv
5151,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2783,2013,234,Radnor,1,White,tdemo2013_reth.csv
6950,2013,234,Radnor,1,White,tdemo2013_reth.csv
4625,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
2402,2013,234,Radnor,0,White,tdemo2013_reth.csv
5153,2013,234,Radnor,1,White,tdemo2013_reth.csv
2944,2013,234,Radnor,1,White,tdemo2013_reth.csv
5428,2013,234,Radnor,1,White,tdemo2013_reth.csv
2391,2013,234,Radnor,1,White,tdemo2013_reth.csv
2340,2013,234,Radnor,0,White,tdemo2013_reth.csv
2946,2013,234,Radnor,1,Black,tdemo2013_reth.csv
487,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5580,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
714,2013,234,Radnor,1,,tdemo2013_reth.csv
5585,2013,234,Radnor,0,White,tdemo2013_reth.csv
6194,2013,234,Radnor,1,White,tdemo2013_reth.csv
4522,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2136,2013,234,Radnor,1,White,tdemo2013_reth.csv
1732,2013,234,Radnor,1,White,tdemo2013_reth.csv
5725,2013,234,Radnor,1,White,tdemo2013_reth.csv
6060,2013,234,Radnor,1,White,tdemo2013_reth.csv
3546,2013,234,Radnor,1,White,tdemo2013_reth.csv
2187,2013,234,Radnor,0,White,tdemo2013_reth.csv
1236,2013,234,Radnor,1,White,tdemo2013_reth.csv
684,2013,234,Radnor,1,White,tdemo2013_reth.csv
805,2013,987,Kentwood,0,White,tdemo2013_reth.csv
1009,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5990,2013,234,Radnor,1,White,tdemo2013_reth.csv
3033,2013,234,Radnor,1,White,tdemo2013_reth.csv
720,2013,234,Radnor,1,White,tdemo2013_reth.csv
6730,2013,234,Radnor,0,White,tdemo2013_reth.csv
4848,2013,234,Radnor,1,White,tdemo2013_reth.csv
279,2013,234,Radnor,1,White,tdemo2013_reth.csv
6105,2013,234,Radnor,1,White,tdemo2013_reth.csv
946,2013,234,Radnor,1,White,tdemo2013_reth.csv
5270,2013,234,Radnor,1,White,tdemo2013_reth.csv
5710,2013,234,Radnor,1,White,tdemo2013_reth.csv
2378,2013,234,Radnor,1,White,tdemo2013_reth.csv
3261,2013,234,Radnor,1,White,tdemo2013_reth.csv
3935,2013,234,Radnor,0,White,tdemo2013_reth.csv
1475,2013,234,Radnor,0,White,tdemo2013_reth.csv
4738,2013,234,Radnor,1,White,tdemo2013_reth.csv
4672,2013,234,Radnor,0,White,tdemo2013_reth.csv
2730,2013,234,Radnor,1,White,tdemo2013_reth.csv
1538,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6771,2013,234,Radnor,0,White,tdemo2013_reth.csv
6544,2013,234,Radnor,1,White,tdemo2013_reth.csv
3375,2013,234,Radnor,0,White,tdemo2013_reth.csv
1971,2013,987,Kentwood,1,Black,tdemo2013_reth.csv
1270,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3325,2013,234,Radnor,1,White,tdemo2013_reth.csv
4276,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3949,2013,234,Radnor,1,White,tdemo2013_reth.csv
523,2013,234,Radnor,1,White,tdemo2013_reth.csv
5715,2013,234,Radnor,1,White,tdemo2013_reth.csv
7291,2013,234,Radnor,1,White,tdemo2013_reth.csv
3427,2013,234,Radnor,1,White,tdemo2013_reth.csv
4894,2013,234,Radnor,1,White,tdemo2013_reth.csv
2539,2013,234,Radnor,0,White,tdemo2013_reth.csv
4066,2013,234,Radnor,1,White,tdemo2013_reth.csv
4348,2013,987,Kentwood,0,White,tdemo2013_reth.csv
6761,2013,234,Radnor,1,White,tdemo2013_reth.csv
3065,2013,122,Westlake,1,White,tdemo2013_reth.csv
4740,2013,234,Radnor,1,White,tdemo2013_reth.csv
6694,2013,234,Radnor,1,White,tdemo2013_reth.csv
1129,2013,234,Radnor,1,White,tdemo2013_reth.csv
6259,2013,234,Radnor,1,White,tdemo2013_reth.csv
3884,2013,234,Radnor,1,White,tdemo2013_reth.csv
975,2013,234,Radnor,0,White,tdemo2013_reth.csv
1982,2013,234,Radnor,1,White,tdemo2013_reth.csv
3608,2013,987,Kentwood,1,Black,tdemo2013_reth.csv
3876,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5649,2013,234,Radnor,1,White,tdemo2013_reth.csv
2881,2013,234,Radnor,0,White,tdemo2013_reth.csv
1529,2013,234,Radnor,1,White,tdemo2013_reth.csv
622,2013,234,Radnor,1,White,tdemo2013_reth.csv
7079,2013,234,Radnor,1,White,tdemo2013_reth.csv
202,2013,234,Radnor,1,White,tdemo2013_reth.csv
4232,2013,987,Kentwood,1,White,tdemo2013_reth.csv
4193,2013,234,Radnor,1,White,tdemo2013_reth.csv
4290,2013,234,Radnor,1,White,tdemo2013_reth.csv
362,2013,234,Radnor,1,White,tdemo2013_reth.csv
1954,2013,234,Radnor,1,White,tdemo2013_reth.csv
1011,2013,234,Radnor,1,Black,tdemo2013_reth.csv
455,2013,234,Radnor,1,White,tdemo2013_reth.csv
4830,2013,234,Radnor,1,White,tdemo2013_reth.csv
2397,2013,234,Radnor,1,White,tdemo2013_reth.csv
2355,2013,234,Radnor,1,White,tdemo2013_reth.csv
4262,2013,234,Radnor,0,White,tdemo2013_reth.csv
1422,2013,234,Radnor,0,White,tdemo2013_reth.csv
3661,2013,234,Radnor,1,White,tdemo2013_reth.csv
4597,2013,234,Radnor,1,White,tdemo2013_reth.csv
7375,2013,122,Westlake,0,,tdemo2013_reth.csv
5261,2013,234,Radnor,1,White,tdemo2013_reth.csv
6636,2013,234,Radnor,1,White,tdemo2013_reth.csv
5752,2013,234,Radnor,1,Black,tdemo2013_reth.csv
129,2013,987,Kentwood,1,White,tdemo2013_reth.csv
2569,2013,987,Kentwood,0,White,tdemo2013_reth.csv
2284,2013,234,Radnor,1,White,tdemo2013_reth.csv
1587,2013,234,Radnor,1,White,tdemo2013_reth.csv
576,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6231,2013,234,Radnor,1,White,tdemo2013_reth.csv
3286,2013,987,Kentwood,1,Black,tdemo2013_reth.csv
4178,2013,234,Radnor,0,White,tdemo2013_reth.csv
4705,2013,122,Westlake,1,White,tdemo2013_reth.csv
2554,2013,234,Radnor,0,White,tdemo2013_reth.csv
1989,2013,234,Radnor,1,White,tdemo2013_reth.csv
4784,2013,987,Kentwood,0,White,tdemo2013_reth.csv
4616,2013,234,Radnor,1,Black,tdemo2013_reth.csv
4421,2013,234,Radnor,1,White,tdemo2013_reth.csv
3358,2013,234,Radnor,1,White,tdemo2013_reth.csv
6157,2013,234,Radnor,1,White,tdemo2013_reth.csv
1557,2013,234,Radnor,1,White,tdemo2013_reth.csv
165,2013,234,Radnor,1,White,tdemo2013_reth.csv
2595,2013,234,Radnor,1,White,tdemo2013_reth.csv
1031,2013,234,Radnor,1,White,tdemo2013_reth.csv
5361,2013,234,Radnor,1,White,tdemo2013_reth.csv
6870,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6894,2013,234,Radnor,1,White,tdemo2013_reth.csv
3120,2013,234,Radnor,1,White,tdemo2013_reth.csv
6148,2013,234,Radnor,1,White,tdemo2013_reth.csv
4035,2013,234,Radnor,0,,tdemo2013_reth.csv
554,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5333,2013,234,Radnor,1,White,tdemo2013_reth.csv
613,2013,234,Radnor,0,White,tdemo2013_reth.csv
4474,2013,234,Radnor,1,Other,tdemo2013_reth.csv
2772,2013,234,Radnor,1,White,tdemo2013_reth.csv
4577,2013,234,Radnor,1,White,tdemo2013_reth.csv
2682,2013,234,Radnor,1,White,tdemo2013_reth.csv
621,2013,234,Radnor,1,,tdemo2013_reth.csv
748,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5638,2013,234,Radnor,1,White,tdemo2013_reth.csv
6412,2013,234,Radnor,1,White,tdemo2013_reth.csv
2533,2013,234,Radnor,1,White,tdemo2013_reth.csv
2719,2013,234,Radnor,0,White,tdemo2013_reth.csv
3081,2013,234,Radnor,1,White,tdemo2013_reth.csv
4432,2013,234,Radnor,1,White,tdemo2013_reth.csv
4482,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3339,2013,234,Radnor,1,White,tdemo2013_reth.csv
3323,2013,987,Kentwood,1,Black,tdemo2013_reth.csv
2186,2013,234,Radnor,0,Black,tdemo2013_reth.csv
6738,2013,234,Radnor,1,White,tdemo2013_reth.csv
2014,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2450,2013,234,Radnor,1,White,tdemo2013_reth.csv
4084,2013,234,Radnor,1,White,tdemo2013_reth.csv
7006,2013,234,Radnor,0,White,tdemo2013_reth.csv
2208,2013,234,Radnor,1,Black,tdemo2013_reth.csv
7023,2013,234,Radnor,0,White,tdemo2013_reth.csv
1551,2013,234,Radnor,0,White,tdemo2013_reth.csv
3136,2013,234,Radnor,0,White,tdemo2013_reth.csv
3377,2013,234,Radnor,1,White,tdemo2013_reth.csv
3698,2013,987,Kentwood,0,White,tdemo2013_reth.csv
65,2013,122,Westlake,1,White,tdemo2013_reth.csv
3384,2013,234,Radnor,1,White,tdemo2013_reth.csv
1984,2013,234,Radnor,1,White,tdemo2013_reth.csv
1550,2013,234,Radnor,1,White,tdemo2013_reth.csv
4552,2013,234,Radnor,0,White,tdemo2013_reth.csv
1938,2013,234,Radnor,1,White,tdemo2013_reth.csv
1089,2013,234,Radnor,1,White,tdemo2013_reth.csv
3482,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6565,2013,234,Radnor,1,White,tdemo2013_reth.csv
4217,2013,234,Radnor,1,White,tdemo2013_reth.csv
1342,2013,234,Radnor,0,White,tdemo2013_reth.csv
1458,2013,234,Radnor,1,Black,tdemo2013_reth.csv
1688,2013,234,Radnor,1,White,tdemo2013_reth.csv
6594,2013,234,Radnor,0,White,tdemo2013_reth.csv
3269,2013,234,Radnor,1,White,tdemo2013_reth.csv
6432,2013,234,Radnor,1,White,tdemo2013_reth.csv
7404,2013,234,Radnor,1,White,tdemo2013_reth.csv
2149,2013,234,Radnor,1,White,tdemo2013_reth.csv
1764,2013,234,Radnor,1,White,tdemo2013_reth.csv
5894,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3023,2013,234,Radnor,1,White,tdemo2013_reth.csv
2929,2013,234,Radnor,1,White,tdemo2013_reth.csv
2582,2013,234,Radnor,0,White,tdemo2013_reth.csv
142,2013,234,Radnor,1,White,tdemo2013_reth.csv
1027,2013,234,Radnor,0,White,tdemo2013_reth.csv
5778,2013,234,Radnor,1,White,tdemo2013_reth.csv
5989,2013,234,Radnor,1,White,tdemo2013_reth.csv
3178,2013,234,Radnor,1,White,tdemo2013_reth.csv
998,2013,234,Radnor,1,White,tdemo2013_reth.csv
2017,2013,234,Radnor,1,White,tdemo2013_reth.csv
3819,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6345,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3202,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
5929,2013,234,Radnor,1,White,tdemo2013_reth.csv
7229,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3854,2013,234,Radnor,1,White,tdemo2013_reth.csv
450,2013,234,Radnor,0,White,tdemo2013_reth.csv
5854,2013,234,Radnor,1,White,tdemo2013_reth.csv
3112,2013,234,Radnor,1,White,tdemo2013_reth.csv
3747,2013,234,Radnor,0,White,tdemo2013_reth.csv
7132,2013,234,Radnor,0,White,tdemo2013_reth.csv
5140,2013,234,Radnor,0,White,tdemo2013_reth.csv
2369,2013,234,Radnor,0,White,tdemo2013_reth.csv
5934,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2250,2013,234,Radnor,1,White,tdemo2013_reth.csv
219,2013,234,Radnor,0,White,tdemo2013_reth.csv
4354,2013,234,Radnor,1,White,tdemo2013_reth.csv
694,2013,234,Radnor,1,White,tdemo2013_reth.csv
3316,2013,234,Radnor,0,White,tdemo2013_reth.csv
460,2013,234,Radnor,1,White,tdemo2013_reth.csv
6728,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3369,2013,234,Radnor,0,Other,tdemo2013_reth.csv
4119,2013,234,Radnor,1,White,tdemo2013_reth.csv
2670,2013,234,Radnor,1,White,tdemo2013_reth.csv
616,2013,234,Radnor,1,White,tdemo2013_reth.csv
635,2013,234,Radnor,1,White,tdemo2013_reth.csv
5282,2013,234,Radnor,0,White,tdemo2013_reth.csv
5358,2013,234,Radnor,1,White,tdemo2013_reth.csv
2067,2013,234,Radnor,1,White,tdemo2013_reth.csv
2618,2013,234,Radnor,0,Black,tdemo2013_reth.csv
7492,2013,234,Radnor,1,White,tdemo2013_reth.csv
3712,2013,234,Radnor,1,White,tdemo2013_reth.csv
4496,2013,234,Radnor,1,White,tdemo2013_reth.csv
736,2013,234,Radnor,0,White,tdemo2013_reth.csv
470,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5163,2013,234,Radnor,1,White,tdemo2013_reth.csv
2037,2013,234,Radnor,1,White,tdemo2013_reth.csv
2800,2013,234,Radnor,1,White,tdemo2013_reth.csv
1641,2013,234,Radnor,1,White,tdemo2013_reth.csv
2592,2013,234,Radnor,1,White,tdemo2013_reth.csv
6785,2013,234,Radnor,1,White,tdemo2013_reth.csv
7310,2013,987,Kentwood,1,Other,tdemo2013_reth.csv
5165,2013,987,Kentwood,1,White,tdemo2013_reth.csv
494,2013,234,Radnor,0,White,tdemo2013_reth.csv
352,2013,234,Radnor,0,White,tdemo2013_reth.csv
2444,2013,234,Radnor,0,White,tdemo2013_reth.csv
1884,2013,234,Radnor,1,White,tdemo2013_reth.csv
7193,2013,234,Radnor,0,White,tdemo2013_reth.csv
54,2013,234,Radnor,0,White,tdemo2013_reth.csv
3862,2013,234,Radnor,1,White,tdemo2013_reth.csv
215,2013,234,Radnor,0,White,tdemo2013_reth.csv
5232,2013,234,Radnor,1,White,tdemo2013_reth.csv
6752,2013,234,Radnor,1,White,tdemo2013_reth.csv
7019,2013,234,Radnor,0,White,tdemo2013_reth.csv
308,2013,234,Radnor,1,White,tdemo2013_reth.csv
3840,2013,234,Radnor,0,White,tdemo2013_reth.csv
5840,2013,234,Radnor,0,White,tdemo2013_reth.csv
5445,2013,234,Radnor,0,White,tdemo2013_reth.csv
2581,2013,234,Radnor,1,White,tdemo2013_reth.csv
1516,2013,987,Kentwood,0,White,tdemo2013_reth.csv
5684,2013,987,Kentwood,0,White,tdemo2013_reth.csv
5702,2013,234,Radnor,1,White,tdemo2013_reth.csv
4561,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5012,2013,234,Radnor,1,White,tdemo2013_reth.csv
7073,2013,234,Radnor,1,White,tdemo2013_reth.csv
2265,2013,234,Radnor,1,White,tdemo2013_reth.csv
7182,2013,234,Radnor,0,White,tdemo2013_reth.csv
6267,2013,234,Radnor,1,White,tdemo2013_reth.csv
4768,2013,234,Radnor,1,Black,tdemo2013_reth.csv
7082,2013,234,Radnor,1,White,tdemo2013_reth.csv
3048,2013,234,Radnor,0,White,tdemo2013_reth.csv
1563,2013,234,Radnor,1,White,tdemo2013_reth.csv
6573,2013,987,Kentwood,0,White,tdemo2013_reth.csv
4175,2013,234,Radnor,1,White,tdemo2013_reth.csv
5988,2013,234,Radnor,1,White,tdemo2013_reth.csv
4166,2013,234,Radnor,1,White,tdemo2013_reth.csv
7167,2013,234,Radnor,1,White,tdemo2013_reth.csv
3163,2013,234,Radnor,1,White,tdemo2013_reth.csv
2918,2013,234,Radnor,1,White,tdemo2013_reth.csv
2487,2013,234,Radnor,1,White,tdemo2013_reth.csv
7477,2013,234,Radnor,1,White,tdemo2013_reth.csv
489,2013,234,Radnor,0,White,tdemo2013_reth.csv
3609,2013,234,Radnor,1,White,tdemo2013_reth.csv
7183,2013,234,Radnor,1,White,tdemo2013_reth.csv
4612,2013,987,Kentwood,1,White,tdemo2013_reth.csv
974,2013,234,Radnor,1,White,tdemo2013_reth.csv
113,2013,234,Radnor,1,White,tdemo2013_reth.csv
